Reads	Levels	Name	Filename
11346	P	Proteobacteria	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1471	P	Actinobacteria	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
169	P	Firmicutes	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
168	P	Cyanobacteria	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Tenericutes	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Chloroflexi	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
14	P	Bacteroidetes	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
4	P	Deferribacteres	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Nitrospirae	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Acidobacteria	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
6	P	Chordata	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Euryarchaeota	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
80	P	Uroviricota	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
33	P	Artverviricota	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
1	P	Pisuviricota	9ea80a38-cc89-4b92-93ef-0ec5917069ac.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2094	P	Actinobacteria	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
23	P	Firmicutes	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
5	P	Cyanobacteria	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
2	P	Deinococcus-Thermus	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
584	P	Proteobacteria	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
8	P	Bacteroidetes	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
7	P	Chordata	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
37	P	Uroviricota	0b75b562-5597-4399-8970-8389a39b33c7.rna_seq.transcriptome.gdc_realn_combined_non_human_non_contaminant_krakenuniq.report
